Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
16:06:44,49.1229483333,N,9.20991616667,E,08
16:06:45,49.1229488333,N,9.2099175,E,07
16:06:46,49.1229496667,N,9.20992066667,E,07
16:06:47,49.1229498333,N,9.20992266667,E,07
16:06:48,49.1229508333,N,9.20992683333,E,07
16:06:49,49.1229515,N,9.20993116667,E,07
16:06:50,49.1229515,N,9.20993233333,E,07
16:06:51,49.122952,N,9.20993466667,E,07
16:06:52,49.1229531667,N,9.209936,E,08
16:06:53,49.122954,N,9.20993466667,E,09
16:06:54,49.1229548333,N,9.2099345,E,08
16:06:55,49.1229561667,N,9.20993533333,E,08
16:06:56,49.1229573333,N,9.20993516667,E,08
16:06:57,49.1229583333,N,9.20993433333,E,08
16:06:58,49.122959,N,9.20993416667,E,08
16:06:59,49.12296,N,9.20993283333,E,08
16:07:00,49.1229603333,N,9.209931,E,08
16:07:01,49.122961,N,9.20992916667,E,08
16:07:02,49.1229616667,N,9.20992766667,E,08
16:07:03,49.1229623333,N,9.20992716667,E,08
16:07:04,49.1229626667,N,9.2099265,E,08
16:07:05,49.1229631667,N,9.2099255,E,08
16:07:06,49.1229638333,N,9.2099255,E,08
16:07:07,49.1229641667,N,9.209924,E,08
16:07:08,49.1229651667,N,9.20992,E,08
16:07:09,49.122966,N,9.2099165,E,08
16:07:10,49.1229673333,N,9.2099135,E,08
16:07:11,49.1229673333,N,9.20990966667,E,09
16:07:12,49.1229676667,N,9.209908,E,09
16:07:13,49.122968,N,9.209906,E,09
16:07:14,49.1229676667,N,9.20990366667,E,09
16:07:15,49.1229673333,N,9.209901,E,09
16:07:16,49.1229666667,N,9.20989816667,E,09
16:07:17,49.1229665,N,9.209896,E,09
16:07:18,49.122966,N,9.209894,E,09
16:07:19,49.1229656667,N,9.20989216667,E,09
16:07:20,49.1229655,N,9.20989083333,E,09
16:07:21,49.1229655,N,9.20988983333,E,09
16:07:22,49.1229651667,N,9.209889,E,09
16:07:23,49.1229643333,N,9.20988766667,E,09
16:07:24,49.1229636667,N,9.20988666667,E,09
16:07:25,49.1229631667,N,9.20988616667,E,08
16:07:26,49.1229625,N,9.2098855,E,09
16:07:27,49.1229621667,N,9.20988516667,E,09
16:07:28,49.1229616667,N,9.20988483333,E,09
16:07:29,49.1229618333,N,9.20988516667,E,08
16:07:30,49.122962,N,9.2098865,E,08
16:07:31,49.1229625,N,9.209888,E,08
16:07:32,49.1229626667,N,9.20988933333,E,08
16:07:33,49.1229628333,N,9.209891,E,08
16:07:34,49.1229628333,N,9.20989316667,E,08
16:07:35,49.1229633333,N,9.209895,E,08
16:07:36,49.1229636667,N,9.20989716667,E,08
16:07:37,49.1229636667,N,9.2098995,E,08
16:07:38,49.1229643333,N,9.209904,E,08
16:07:39,49.122964,N,9.209906,E,08
16:07:47,49.1229581667,N,9.20991616667,E,08
16:07:48,49.1229558333,N,9.20991366667,E,08
16:07:49,49.1229536667,N,9.20991133333,E,08
16:07:50,49.1229515,N,9.209908,E,08
16:07:51,49.1229495,N,9.209905,E,08
16:07:52,49.1229476667,N,9.20990316667,E,08
16:07:53,49.1229453333,N,9.2099,E,08
16:07:54,49.122943,N,9.20989683333,E,08
16:07:55,49.1229405,N,9.209893,E,09
16:07:56,49.122938,N,9.209888,E,09
16:07:57,49.1229365,N,9.20988666667,E,08
16:07:58,49.1229355,N,9.20988666667,E,08
16:07:59,49.1229341667,N,9.2098865,E,08
16:08:00,49.1229333333,N,9.20988833333,E,08
16:08:01,49.1229321667,N,9.20988816667,E,08
